,movieId,genres,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,plot_keywords
3208,102064,Drama,Home Run,David Boyd,Vivica A. Fox,Drew Waters,Scott Elrod,addiction|alcoholic|baseball|car accident|reference to god
3209,102070,Comedy|Horror|Sci-Fi,Grabbers,Jon Wright,Russell Tovey,Richard Coyle,Bronagh Gallagher,bathtub|eaten alive|ferry boat|lobster trap|sprinkler system
3210,102119,Drama|Film-Noir|Mystery|Romance|Sci-Fi,Yesterday Was a Lie,James Kerwin,John Newton,Chase Masterson,H.M. Wynant,claim in title|jazz|jazz singer|sexy woman|time manipulation
3211,102123,Action|Comedy,This Is the End,Evan Goldberg,Channing Tatum,James Franco,Emma Watson,apocalypse|celebrity|ensemble cast|party|rapture
3212,102125,Action|Sci-Fi|Thriller|IMAX,Iron Man 3,Shane Black,Robert Downey Jr.,Jon Favreau,Don Cheadle,armor|explosion|human bomb|missile attack|terrorist
3213,102194,Adventure|Crime|Drama,Mud,Jeff Nichols,Matthew McConaughey,Tye Sheridan,Sam Shepard,14 year old|boat|bounty hunter|boy|river
3214,102245,Comedy|Crime|Drama,Small Apartments,Jonas Åkerlund,Noel Gugliemi,Saffron Burrows,Matt Lucas,fire investigator|landlord|suicide|talking to one's self in a mirror|turpentine
3215,102445,Action|Adventure|Sci-Fi|IMAX,Star Trek Into Darkness,J.J. Abrams,Benedict Cumberbatch,Bruce Greenwood,Noel Clarke,admiral|captain|manhunt|mission|space
3216,102684,Drama|Thriller,Only God Forgives,Nicolas Winding Refn,Ryan Gosling,Kristin Scott Thomas,Yayaying Rhatha Phongam,brutal cop|drug dealer|punishment|thai boxing|vengeance
3217,102720,Adventure|Animation|Fantasy,Epic,Chris Wedge,Josh Hutcherson,Emma Kenney,Troy Evans,father daughter relationship|forest|miniature person|shrinking|sword and fantasy
3218,102760,Comedy|Crime|Drama,Down Terrace,Ben Wheatley,Michael Smiley,Tony Way,David Schaal,black comedy
3219,102800,Comedy|Drama,Frances Ha,Noah Baumbach,Greta Gerwig,Grace Gummer,Vanessa Ray,best friend|black and white|father daughter relationship|female protagonist|mother daughter relationship
3220,102880,Action|Adventure|Sci-Fi|IMAX,After Earth,M. Night Shyamalan,Will Smith,Zoë Kravitz,Glenn Morshower,box office flop|father son team|fear|race against time|real life father and son playing father and son
3221,102903,Crime|Mystery|Thriller,Now You See Me,Louis Leterrier,Morgan Freeman,Common,Michael Kelly,bank|fbi|heist|interpol|magician
3222,103042,Action|Adventure|Fantasy|Sci-Fi|IMAX,Man of Steel,Zack Snyder,Henry Cavill,Christopher Meloni,Harry Lennix,based on comic book|british actor playing american character|final battle|origin of hero|reboot
3223,103141,Adventure|Animation|Comedy,Monsters University,Dan Scanlon,Steve Buscemi,Tyler Labine,Sean Hayes,cheating|fraternity|monster|singing in a car|university
3224,103228,Action|Adventure|Sci-Fi|IMAX,Pacific Rim,Guillermo del Toro,Charlie Hunnam,Clifton Collins Jr.,Larry Joe Campbell,giant monster|kaiju|pilot|portal|robot
3225,103249,Action|Drama|Horror|IMAX,World War Z,Marc Forster,Peter Capaldi,Brad Pitt,Mireille Enos,chaos|disease|infection|pandemic|zombie
3226,103253,Action|Drama|Sci-Fi|IMAX,Elysium,Neill Blomkamp,Matt Damon,Sharlto Copley,Alice Braga,christ figure|class differences|messiah|saviour|social commentary
3227,103335,Animation|Children|Comedy|IMAX,Despicable Me 2,Pierre Coffin,Steve Carell,Miranda Cosgrove,Steve Coogan,dating|minion|overprotective father|undercover spy|woman agent
3228,103339,Action|Drama|Thriller|IMAX,White House Down,Roland Emmerich,Channing Tatum,Jake Weber,Matt Craven,black u.s. president|president|secret service|tour|white house
3229,103539,Comedy|Drama|Romance,The Spectacular Now,James Ponsoldt,Shailene Woodley,Jennifer Jason Leigh,Dayo Okeniyi,crying man|high school|high school senior|men's clothing store|party
3230,103596,Sci-Fi,Sharknado,Anthony C. Ferrante,Ian Ziering,John Heard,Cassandra Scerbo,cult film|hurricane|school bus|shark|shark feature
3231,103624,Drama,Fruitvale Station,Ryan Coogler,Ahna O'Reilly,Melonie Diaz,Ariana Neal,22 year old|b.a.r.t.|bay area|birthday|police
3232,103655,Action|Comedy|Fantasy,R.I.P.D.,Robert Schwentke,Ryan Reynolds,Jeff Bridges,Stephanie Szostak,drug dealer|gold|partner|police|undead
3233,103755,Adventure|Animation|Children|Comedy|Fantasy,Turbo,David Soren,Ryan Reynolds,Snoop Dogg,Ben Schwartz,accident|freak accident|race|snail|underdog
3234,103801,Comedy|Drama|Romance,Drinking Buddies,Joe Swanberg,Olivia Wilde,Anna Kendrick,Ti West,brewery|co worker|male female friendship|u haul truck|woman wearing a string bikini
3235,103819,Comedy,Coffee Town,Brad Copeland,Sunil Narkar,Ben Schwartz,Glenn Howerton,barista|coffee|coffee shop|fight|insult
3236,103834,Drama,Fetching Cody,David Ray,Nicole Muñoz,Sarah Lind,Kyla Wise,death|high school|prostitute|suicide|time travel
3237,103883,Action|Comedy|Crime,2 Guns,Baltasar Kormákur,Denzel Washington,Patrick Fischler,Fred Ward,close up of breasts|female nudity|fugitive|money|undercover
3238,103978,Drama,Darling Companion,Lawrence Kasdan,Dianne Wiest,Mark Duplass,Sam Shepard,dog|marriage|search|wedding|woods
3239,103980,Drama,Blue Jasmine,Woody Allen,Sally Hawkins,Charlie Tahan,Andrew Dice Clay,congenital liar|mental breakdown|self deception|snob|talking to oneself
3240,104074,Adventure|Children|Fantasy,Percy Jackson: Sea of Monsters,Thor Freudenthal,Logan Lerman,Leven Rambin,Brandon T. Jackson,golden fleece|half brother|magical tree|sea|tree
3241,104211,Comedy|Crime,We're the Millers,Rawson Marshall Thurber,Laura-Leigh,Molly C. Quinn,Thomas Lennon,fake family|male frontal nudity|marijuana|mexico|stripper
3242,104218,Comedy,Grown Ups 2,Dennis Dugan,Steve Buscemi,Adam Sandler,Jon Lovitz,belching|number in title|party|reference to nicki minaj|sneezing
3243,104241,Action|Comedy|Crime,Kick-Ass 2,Jeff Wadlow,Chloë Grace Moretz,Donald Faison,Augustus Prew,hit in the crotch|kicked in the crotch|punched in the crotch|sparring|superhero
3244,104243,Action|Sci-Fi|Thriller|IMAX,Riddick,David Twohy,Vin Diesel,Nolan Gerard Funk,Bokeem Woodbine,alien|left for dead|mercenary|survival|vomiting
3245,104337,Drama,Lee Daniels' The Butler,Lee Daniels,Alex Pettyfer,David Oyelowo,Vanessa Redgrave,butler|civil rights|hotel|president|white house
3246,104374,Drama|Fantasy|Romance,About Time,Richard Curtis,Tom Hughes,Tom Hollander,Lindsay Duncan,boyfriend girlfriend relationship|lingerie slip|time travel|time travel romance|wedding
3247,104431,Mystery|Thriller,Enter Nowhere,Jack Heller,Shaun Sipos,Katherine Waterston,Christopher Denham,cabin|going in circles|pac man|stranger|woods
3248,104590,Drama,Tidal Wave,JK Youn,Nicole Dionne,Ji-won Ha,Kyung-gu Sol,korea|lifeguard|single father|tears|tsunami
3249,104631,Drama|Romance,Adore,Anne Fontaine,Robin Wright,Naomi Watts,Ben Mendelsohn,beach|friend|friendship|happiness|neighbor
3250,104728,Documentary,One Direction: This Is Us,Morgan Spurlock,Harry Styles,Zayn Malik,Niall Horan,3 dimensional|concert footage|englishman abroad|reference to keith richards|reference to the doors
3251,104760,Action|Crime,Getaway,Courtney Solomon,Rebecca Budig,Paul Freeman,Bruce Payne,die hard scenario|earth viewed from space|race against time|race car driver|title at the end
3252,104841,Action|Sci-Fi|IMAX,Gravity,Alfonso Cuarón,Phaldut Sharma,Basher Savage,Amy Warren,box office hit|long take|sole survivor|space|space station
3253,104879,Drama|Mystery|Thriller,Prisoners,Denis Villeneuve,Hugh Jackman,Jake Gyllenhaal,Dylan Minnette,child abduction|detective|investigation|police|sex offender
3254,104908,Horror|Thriller,Insidious: Chapter 2,James Wan,Lin Shaye,Barbara Hershey,Leigh Whannell,barricading a door|injection in leg|police detective|supernatural|taser
3255,105086,Musical,Battle of the Year,Benson Lee,Chris Brown,Caity Lotz,Laz Alonso,3 dimensional|box office flop|critically bashed|dancing
3256,105121,Action|Drama|War,Inescapable,Ruba Nadda,Saad Siddiqui,Bonnie Lee Bouman,Fadia Nadda,
3257,105157,Comedy|Romance,Supporting Characters,Daniel Schechter,Lena Dunham,Kevin Corrigan,Alex Karpovsky,film editor|kiss|marriage proposal|movie screening|urination
3258,105197,Adventure|Drama,Nebraska,Alexander Payne,Devin Ratray,Bruce Dern,Will Forte,aging|billings montana|lincoln nebraska|nebraska|pickup truck
3259,105211,Comedy|Drama|Romance,Enough Said,Nicole Holofcener,Christopher Nicholas Smith,Ben Falcone,Michaela Watkins,dating|divorcee|ex husband|ex wife|party
3260,105213,Comedy|Drama|Romance,Don Jon,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Scarlett Johansson,Tony Danza,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook
3261,105351,Crime|Drama|Thriller,Runner Runner,Brad Furman,Justin Timberlake,John Heard,David Costabile,costa rica|fbi agent|gambling|money|online gambling
3262,105468,Animation|Children|Comedy|Fantasy,Cloudy with a Chance of Meatballs 2,Cody Cameron,Will Forte,Khamani Griffin,Melissa Sturm,food|inventor|island|orangutan|scientist
3263,105504,Adventure|Drama|Thriller|IMAX,Captain Phillips,Paul Greengrass,Tom Hanks,Chris Mulkey,Michael Chernus,hijacking|hostage|leader|ship|somalia
3264,105620,Comedy,Baggage Claim,David E. Talbert,Djimon Hounsou,Christina Milian,Boris Kodjoe,woman wearing only a man's shirt
3265,105630,Comedy|Horror,Stitches,Conor McMahon,Peter McQuinn,Tommy Knight,Jemma Curran,cat killer|death of animal|high heels|kneed in the crotch|kneed in the groin
3266,105653,Action|Mystery|Thriller,Escape Plan,Mikael Håfström,Sylvester Stallone,50 Cent,Matt Gerald,cia agent|escape|muslim|prison|ship
3267,105715,Comedy|Romance,Just Wright,Sanaa Hamri,Common,Laz Alonso,Mehcad Brooks,basketball|basketball player|nba|physical therapist|therapist
3268,105844,Drama,12 Years a Slave,Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,racism|separation from family|social injustice|torture|whipping
3269,105954,Action|Adventure|Drama,All Is Lost,J.C. Chandor,Robert Redford,,,boat|container|sea|shipping container|storm
3270,106002,Action|Adventure|Sci-Fi|IMAX,Ender's Game,Gavin Hood,Harrison Ford,Moises Arias,Aramis Knight,alien|future|manipulation|simulation|training
3271,106064,Action|Comedy,Race,Stephen Hopkins,William Hurt,Tony Curran,David Kross,1930s|athlete|nazi germany|olympics|track and field
3272,106066,Comedy|Crime,Freaky Deaky,Charles Matthau,Billy Burke,Michael Jai White,Bill Duke,black panties|bomb squad|car bomb|dynamite|girl in panties
3273,106072,Action|Adventure|Fantasy|IMAX,Thor: The Dark World,Alan Taylor,Chris Hemsworth,Natalie Portman,Anthony Hopkins,arrest|portal|thor|warrior|weapon
3274,106100,Drama,Dallas Buyers Club,Jean-Marc Vallée,Matthew McConaughey,Jennifer Garner,Denis O'Hare,drugs|fda|gay community|hiv|homophobia
3275,106240,Action|Adventure|Animation|Children|Comedy|Sci-Fi,Free Birds,Jimmy Hayward,Amy Poehler,Carlos Ponce,Dan Fogler,chipmunk|hunting dog|sabotage|thanksgiving|turkey the bird
3276,106302,Action|Drama|War,Silmido,Woo-Suk Kang,Yu-mi Jeong,Sung-kee Ahn,Kyung-gu Sol,based on book|based on true story|rape|title spoken by character
3277,106330,Comedy|Drama|Romance,Last Vegas,Jon Turteltaub,Robert De Niro,Morgan Freeman,Romany Malco,bachelor party|bloody mary the drink|bouncer|brooklyn new york city|vegas
3278,106438,Comedy|Drama,Philomena,Stephen Frears,Steve Coogan,Mare Winningham,Peter Hermann,catholic|convent|gay love|gay relationship|irish adoption board
3279,106450,Action|Drama,Chicago Overcoat,Brian Caunter,Mike Starr,Stacy Keach,Frank Vincent,detective|killer|police|shootout|thong
3280,106452,Drama,Ida,Pawel Pawlikowski,Joanna Kulig,Agata Trzebuchowska,Agata Kulesza,convent|jew|jewish|nun|poland
3281,106491,Action|Adventure|Fantasy,47 Ronin,Carl Rinsch,Keanu Reeves,Cary-Hiroyuki Tagawa,Jin Akanishi,box office flop|ronin|samurai|shogun|tournament
3282,106540,Comedy,Delivery Man,Ken Scott,Jack Reynor,Bobby Moynihan,Matthew Daddario,children|identity|lawsuit|lawyer|sperm donor
3283,106766,Drama,Inside Llewyn Davis,Ethan Coen,Justin Timberlake,Max Casella,Alex Karpovsky,1960s|car hitting an animal|folk singer|friend|singer
3284,106785,Action|Crime|Thriller,Homefront,Gary Fleder,Jason Statham,James Franco,Frank Grillo,biker|biker gang|dea|dea agent|fight
3285,106839,Drama,Mandela: Long Walk to Freedom,Justin Chadwick,Terry Pheto,Fana Mokoena,Tony Kgoroge,africa|apartheid|nelson mandela|president|resistance
3286,106841,Comedy|Drama,August: Osage County,John Wells,Benedict Cumberbatch,Meryl Streep,Julia Roberts,based on play|incestuous relationship|pedophilia|secret|teenage daughter
3287,106916,Crime|Drama,American Hustle,David O. Russell,Jennifer Lawrence,Christian Bale,Bradley Cooper,based on true story|con artist|drunk wife|fbi investigation|scam
3288,106920,Drama|Romance|Sci-Fi,Her,Spike Jonze,Scarlett Johansson,Brian Johnson,Matt Letscher,divorce|female frontal nudity|future|loneliness|operating system
3289,107069,Action|Drama|Thriller|War,Lone Survivor,Peter Berg,Jerry Ferrara,Scott Elrod,Dan Bilzerian,courage|navy seal|outnumbered|shot multiple times|survival
3290,107141,Comedy|Drama,Saving Mr. Banks,John Lee Hancock,Tom Hanks,Ruth Wilson,B.J. Novak,author|disney|loss of father|reference to walt disney|suppression of emotion
3291,107217,Action|Children|Fantasy|Musical,The Nutcracker in 3D,Andrey Konchalovskiy,Shirley Henderson,Nathan Lane,Richard E. Grant,box office flop|christmas|christmas eve|critically bashed|toy comes to life
3292,107314,Action|Drama|Mystery,Oldboy,Chan-wook Park,Min-sik Choi,Ji-tae Yu,Hye-jeong Kang,brother sister relationship|hypnosis|imprisonment|love|revenge
3293,107348,Comedy,Anchorman 2: The Legend Continues,Adam McKay,Harrison Ford,Will Ferrell,Steve Carell,fame|father son relationship|interracial kiss|interracial relationship|interracial sex
3294,107402,Comedy|Drama,Christmas Eve,Mitch Davis,Gary Cole,Jon Heder,Cheryl Hines,
3295,107406,Action|Drama|Sci-Fi,Snowpiercer,Joon-ho Bong,Chris Evans,Ewen Bremner,Kang-ho Song,closed ecological system|perpetual winter|population control|revolt|train
3296,107537,Drama,Q,Laurent Bouhnik,Déborah Révy,Johnny Amaro,Yassine Azzouz,female explicit nudity|hand job|oral sex|penetration|unsimulated sex
3297,107557,Comedy,Fun Size,Josh Schwartz,Thomas McDonell,Jackson Nicoll,Osric Chau,adult humor|best friend|friend|halloween|teenage girl
3298,107702,Comedy,Grudge Match,Peter Segal,Robert De Niro,Sylvester Stallone,Oscar Gale,broke|promoter|retirement|trainer|training
3299,107769,Horror|Thriller,Paranormal Activity: The Marked Ones,Christopher Landon,Richard Cabral,Gloria Sandoval,Molly Ephraim,apartment|blood|demonic possession|neighbor|pentagram
3300,107883,Drama|Romance,The Lunchbox,Ritesh Batra,Nawazuddin Siddiqui,Nimrat Kaur,Lillete Dubey,delivery|delivery to wrong address|lunchbox|open ended|unconventional romance
3301,108156,Action|Comedy,Ride Along,Tim Story,Bruce McGill,Tika Sumpter,Bryan Callen,gunfight|outrunning explosion|police|security guard|street shootout
3302,108188,Action|Drama|Thriller|IMAX,Jack Ryan: Shadow Recruit,Kenneth Branagh,Colm Feore,Nonso Anozie,Gemma Chan,covert analyst|marine|russian|spy|stock market
3303,108190,Adventure|Romance|Sci-Fi|IMAX,Divergent,Neil Burger,Kate Winslet,Theo James,Mekhi Phifer,army|brother sister relationship|dystopia|father son relationship|narrated by character
3304,108243,Horror,Devil's Due,Matt Bettinelli-Olpin,Zach Gilford,Allison Miller,Vanessa Ray,eiffel tower at night|honeymoon|implied insemination|party|taxi driver
3305,108280,Horror|Thriller,Black Rock,Katie Aselton,Katie Aselton,Anslem Richardson,Jay Paulson,bare breasts|female frontal nudity|hunter|island|weekend
3306,108445,Drama,Concussion,Peter Landesman,Will Smith,Eddie Marsan,Albert Brooks,chronic traumatic encephalopathy|concussion|football|football player|pathologist
3307,108514,Comedy|Drama|Musical|Romance,Yeh Jawaani Hai Deewani,Ayan Mukerji,Ranbir Kapoor,Madhuri Dixit,Aditya Roy Kapoor,jealousy|jumping into sea|love|swimming pool|wet clothes
3308,108660,Documentary,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Molly Bernstein,David Mamet,Ricky Jay,Dick Cavett,stage magician
3309,108689,Action|Fantasy|Sci-Fi|IMAX,"I, Frankenstein",Stuart Beattie,Caitlin Stasey,Kevin Grevioux,Miranda Otto,army|creature|demon|frankenstein|gargoyle
3310,108780,Drama|Romance,Labor Day,Jason Reitman,J.K. Simmons,Kate Winslet,Brooke Smith,baseball|baseball practice|escaped convict|neighbor|tied to a chair
3311,108932,Action|Adventure|Animation|Children|Comedy|Fantasy,The Lego Movie,Phil Lord,Morgan Freeman,Will Ferrell,Alison Brie,based on toy|dual personality|evil businessman|good cop bad cop|lego
3312,109191,Drama|Fantasy|Mystery,Winter's Tale,Akiva Goldsman,Matt Bomer,William Hurt,Kevin Corrigan,black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman
3313,109372,Comedy|Romance,About Last Night,Steve Pink,Joe Lo Truglio,Regina Hall,Bryan Callen,bedroom|boyfriend girlfriend relationship|hug|interrupted sex|urban setting
3314,109483,Comedy|Romance,That Awkward Moment,Tom Gormican,Mackenzie Davis,Lola Glaudini,Josh Pais,dating|divorce|father daughter relationship|mother daughter relationship|party
3315,109487,Sci-Fi|IMAX,Interstellar,Christopher Nolan,Matthew McConaughey,Anne Hathaway,Mackenzie Foy,black hole|father daughter relationship|saving the world|space travel|wormhole
3316,109569,Action|Crime|Drama,3 Days to Kill,McG,Connie Nielsen,Richard Sammel,Tómas Lemarquis,cancer|estranged wife|leather dress|spy|terrorist
3317,109673,Action|Drama|War|IMAX,300: Rise of an Empire,Noam Murro,Eva Green,Sullivan Stapleton,Peter Mensah,army|commander|female rear nudity|greek|navy
3318,109740,Comedy|Romance,Obvious Child,Gillian Robespierre,Gaby Hoffmann,Jenny Slate,Jake Lacy,abortion|divorced parents|one night stand|pregnancy|pregnant
3319,109742,Comedy|Thriller,Cheap Thrills,E.L. Katz,Brighton Sharbino,Ethan Embry,Elissa Dowling,cocaine|extramarital affair|sex|shooting|violence
3320,109846,Adventure|Animation|Comedy,Mr. Peabody & Sherman,Rob Minkoff,Ty Burrell,Zach Callison,Karan Brar,dog|father son relationship|inventor|talking dog|time travel
3321,109850,Action|Crime|Drama|IMAX,Need for Speed,Scott Waugh,Rami Malek,Dominic Cooper,Ramon Rodriguez,cross country|custom car|illegal street racing|police officer crushed|street racing
3322,109895,Comedy,Bad Words,Jason Bateman,Beth Grant,Philip Baker Hall,Patricia Belcher,directed by star|indian american|spelling|spelling bee|two word title
3323,109897,Drama,Son of God,Christopher Spencer,Roma Downey,Amber Rose Revah,Darwin Shaw,bare chested male bondage|crucifixion|loincloth|reference to god|resurrection
3324,110102,Action|Adventure|Sci-Fi|IMAX,Captain America: The Winter Soldier,Anthony Russo,Scarlett Johansson,Chris Evans,Hayley Atwell,conspiracy|heroism|megalomaniac|super soldier|world domination
